latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.42355,5.533454,23.0,0,GMT,GMT

time,temperature_2m (°C),weather_code (wmo code),cloud_cover (%),precipitation (mm),wind_speed_10m (km/h),sunshine_duration (s)
2020-10-18T06:00,6.1,1,41,0.00,9.5,0.00
2020-10-18T07:00,7.0,1,49,0.00,10.0,120.49
2020-10-18T08:00,8.5,1,33,0.00,9.4,3600.00
2020-10-18T09:00,9.9,1,37,0.00,10.0,3600.00
2020-10-18T10:00,11.3,2,53,0.00,10.0,3600.00
2020-10-18T11:00,12.3,2,68,0.00,10.6,3600.00
2020-10-18T12:00,11.8,2,70,0.00,13.7,3600.00
2020-10-18T13:00,11.8,51,70,0.10,13.3,3444.16
2020-10-18T14:00,12.2,51,58,0.10,11.4,3600.00
2020-10-18T15:00,11.4,51,91,0.20,11.5,3600.00
2020-10-18T16:00,10.7,51,98,0.10,8.4,0.00
2020-10-18T17:00,10.2,3,95,0.00,7.3,0.00
2020-10-18T18:00,9.9,3,96,0.00,8.0,0.00
2020-10-18T19:00,9.4,3,92,0.00,6.9,0.00
2020-10-18T20:00,9.3,3,89,0.00,6.0,0.00
2020-10-18T21:00,8.9,2,69,0.00,6.2,0.00
2020-10-18T22:00,8.5,2,62,0.00,6.4,0.00
2020-10-18T23:00,8.2,2,63,0.00,7.6,0.00
2020-10-19T00:00,8.6,2,79,0.00,7.9,0.00
2020-10-19T01:00,8.2,3,82,0.00,8.4,0.00
2020-10-19T02:00,7.9,2,66,0.00,8.9,0.00
2020-10-19T03:00,7.5,1,40,0.00,8.3,0.00
2020-10-19T04:00,7.1,1,31,0.00,6.7,0.00
2020-10-19T05:00,6.5,1,25,0.00,6.6,0.00
2020-10-19T06:00,5.9,1,44,0.00,5.9,0.00
2020-10-19T07:00,6.5,3,85,0.00,7.6,214.37
2020-10-19T08:00,8.5,1,49,0.00,7.4,3600.00
2020-10-19T09:00,10.3,0,17,0.00,7.3,3600.00
2020-10-19T10:00,11.8,3,91,0.00,8.8,3600.00
2020-10-19T11:00,12.7,3,98,0.00,10.0,3600.00
2020-10-19T12:00,13.0,3,97,0.00,9.1,3600.00
2020-10-19T13:00,13.1,3,95,0.00,10.3,3600.00
2020-10-19T14:00,13.1,3,97,0.00,8.9,2458.90
2020-10-19T15:00,12.8,3,96,0.00,6.1,2179.23
2020-10-19T16:00,12.4,3,100,0.00,6.6,1421.65
2020-10-19T17:00,11.4,3,97,0.00,7.6,0.00
2020-10-19T18:00,10.1,3,99,0.00,9.5,0.00
2020-10-19T19:00,9.7,3,98,0.00,13.0,0.00
2020-10-19T20:00,9.0,3,97,0.00,13.5,0.00
2020-10-19T21:00,8.5,3,99,0.00,12.5,0.00
2020-10-19T22:00,8.4,2,58,0.00,12.3,0.00
2020-10-19T23:00,7.5,0,12,0.00,12.7,0.00
2020-10-20T00:00,7.8,2,66,0.00,12.1,0.00
2020-10-20T01:00,8.6,2,67,0.00,13.2,0.00
2020-10-20T02:00,7.7,3,100,0.00,12.2,0.00
2020-10-20T03:00,8.4,3,99,0.00,13.2,0.00
2020-10-20T04:00,8.2,3,100,0.00,13.2,0.00
2020-10-20T05:00,8.6,3,89,0.00,13.4,0.00
2020-10-20T06:00,9.2,3,100,0.00,14.4,0.00
2020-10-20T07:00,10.9,3,100,0.00,15.5,0.00
2020-10-20T08:00,12.6,3,100,0.00,16.6,0.00
2020-10-20T09:00,13.6,51,100,0.10,19.1,280.89
2020-10-20T10:00,14.3,3,99,0.00,16.9,0.00
2020-10-20T11:00,15.1,3,100,0.00,17.6,126.54
2020-10-20T12:00,14.2,3,100,0.00,18.1,1283.13
2020-10-20T13:00,14.2,51,100,0.10,18.5,0.00
2020-10-20T14:00,14.9,51,100,0.10,20.3,0.00
2020-10-20T15:00,14.4,51,100,0.30,17.0,0.00
2020-10-20T16:00,13.8,53,100,0.50,15.0,0.00
2020-10-20T17:00,13.7,53,100,0.60,18.5,0.00
2020-10-20T18:00,13.7,51,100,0.20,16.4,0.00
2020-10-20T19:00,13.5,51,100,0.10,14.9,0.00
2020-10-20T20:00,13.2,51,100,0.10,11.9,0.00
2020-10-20T21:00,13.0,3,100,0.00,11.9,0.00
2020-10-20T22:00,13.0,3,100,0.00,11.7,0.00
2020-10-20T23:00,13.0,51,100,0.10,11.4,0.00
2020-10-21T00:00,13.5,3,100,0.00,14.9,0.00
2020-10-21T01:00,13.5,51,100,0.10,14.0,0.00
2020-10-21T02:00,13.1,51,100,0.20,13.7,0.00
2020-10-21T03:00,12.9,53,100,0.50,14.8,0.00
2020-10-21T04:00,12.7,51,100,0.30,15.0,0.00
2020-10-21T05:00,12.6,51,100,0.20,14.0,0.00
2020-10-21T06:00,12.6,51,100,0.40,15.9,0.00
2020-10-21T07:00,12.8,53,100,0.80,15.6,0.00
2020-10-21T08:00,13.1,53,100,0.70,19.1,0.00
2020-10-21T09:00,13.4,61,100,1.30,20.9,0.00
2020-10-21T10:00,14.8,51,99,0.20,24.5,0.00
2020-10-21T11:00,17.4,2,77,0.00,28.9,0.00
2020-10-21T12:00,19.2,1,39,0.00,34.2,3600.00
2020-10-21T13:00,20.3,1,31,0.00,29.7,3600.00
2020-10-21T14:00,20.4,1,25,0.00,31.7,3600.00
2020-10-21T15:00,20.1,0,12,0.00,32.7,3600.00
2020-10-21T16:00,19.5,0,8,0.00,31.1,3442.43
2020-10-21T17:00,19.0,0,4,0.00,30.8,0.00
2020-10-21T18:00,18.5,0,8,0.00,30.3,0.00
2020-10-21T19:00,17.8,1,39,0.00,29.6,0.00
2020-10-21T20:00,17.5,1,30,0.00,28.1,0.00
2020-10-21T21:00,17.0,1,38,0.00,24.8,0.00
2020-10-21T22:00,16.5,0,19,0.00,21.8,0.00
2020-10-21T23:00,15.8,1,21,0.00,19.6,0.00
2020-10-22T00:00,15.2,0,1,0.00,16.9,0.00
2020-10-22T01:00,14.8,3,89,0.00,16.1,0.00
2020-10-22T02:00,15.0,2,65,0.00,16.6,0.00
2020-10-22T03:00,14.3,1,41,0.00,17.1,0.00
2020-10-22T04:00,14.1,3,100,0.00,15.6,0.00
2020-10-22T05:00,13.8,3,100,0.00,16.6,0.00
2020-10-22T06:00,13.8,2,72,0.00,16.0,0.00
2020-10-22T07:00,13.7,0,1,0.00,15.9,0.00
2020-10-22T08:00,14.9,0,1,0.00,15.1,3600.00
2020-10-22T09:00,16.2,0,2,0.00,16.9,3600.00
2020-10-22T10:00,17.4,1,47,0.00,20.4,3600.00
2020-10-22T11:00,18.1,51,80,0.10,20.9,3600.00
2020-10-22T12:00,17.8,61,68,1.40,24.0,3197.56
2020-10-22T13:00,16.4,63,96,7.40,21.4,2386.80
2020-10-22T14:00,15.6,53,97,0.50,17.5,0.00
2020-10-22T15:00,15.5,61,95,1.30,17.1,485.20
2020-10-22T16:00,15.1,2,57,0.00,18.4,1332.65
2020-10-22T17:00,14.2,1,33,0.00,14.3,0.00
2020-10-22T18:00,13.8,0,18,0.00,12.0,0.00
2020-10-22T19:00,13.5,0,10,0.00,12.0,0.00
2020-10-22T20:00,13.3,0,3,0.00,12.0,0.00
2020-10-22T21:00,12.6,2,65,0.00,9.4,0.00
2020-10-22T22:00,11.9,3,93,0.00,8.4,0.00
2020-10-22T23:00,11.6,3,88,0.00,9.2,0.00
2020-10-23T00:00,11.2,3,90,0.00,6.1,0.00
2020-10-23T01:00,10.6,3,96,0.00,7.3,0.00
2020-10-23T02:00,10.9,3,94,0.00,6.4,0.00
2020-10-23T03:00,10.1,3,99,0.00,6.4,0.00
2020-10-23T04:00,8.9,3,100,0.00,9.0,0.00
2020-10-23T05:00,9.4,3,100,0.00,5.9,0.00
2020-10-23T06:00,9.3,3,99,0.00,5.5,0.00
2020-10-23T07:00,10.4,3,86,0.00,6.6,0.00
2020-10-23T08:00,12.3,3,94,0.00,8.2,1284.87
2020-10-23T09:00,14.4,3,99,0.00,8.0,3600.00
2020-10-23T10:00,15.4,3,100,0.00,10.6,3600.00
2020-10-23T11:00,15.9,3,93,0.00,11.8,3600.00
2020-10-23T12:00,15.0,3,100,0.00,11.4,1527.38
2020-10-23T13:00,15.8,1,33,0.00,10.5,3600.00
2020-10-23T14:00,16.1,1,25,0.00,11.5,3600.00
2020-10-23T15:00,15.9,1,22,0.00,10.2,3600.00
2020-10-23T16:00,14.5,1,24,0.00,8.6,3187.25
2020-10-23T17:00,13.4,1,29,0.00,10.5,0.00
2020-10-23T18:00,13.0,1,33,0.00,12.3,0.00
2020-10-23T19:00,13.1,2,58,0.00,15.5,0.00
2020-10-23T20:00,12.9,1,29,0.00,16.2,0.00
2020-10-23T21:00,12.9,2,52,0.00,17.8,0.00
2020-10-23T22:00,12.9,1,31,0.00,18.0,0.00
2020-10-23T23:00,12.2,2,64,0.00,16.4,0.00
2020-10-24T00:00,12.6,1,35,0.00,14.0,0.00
2020-10-24T01:00,12.5,2,58,0.00,16.3,0.00
2020-10-24T02:00,12.1,0,18,0.00,18.1,0.00
2020-10-24T03:00,11.5,2,65,0.00,16.8,0.00
2020-10-24T04:00,11.4,3,99,0.00,15.6,0.00
2020-10-24T05:00,11.9,2,53,0.00,16.6,0.00
2020-10-24T06:00,11.6,2,56,0.00,16.6,0.00
2020-10-24T07:00,12.2,3,100,0.00,18.7,0.00
2020-10-24T08:00,12.8,3,100,0.00,20.4,0.00
2020-10-24T09:00,13.4,3,100,0.00,24.0,0.00
2020-10-24T10:00,14.0,51,70,0.10,28.0,0.00
2020-10-24T11:00,15.4,51,89,0.10,29.8,3600.00
2020-10-24T12:00,14.4,3,100,0.00,23.0,3600.00
2020-10-24T13:00,15.0,3,100,0.00,26.0,3426.84
2020-10-24T14:00,14.4,51,100,0.10,24.1,0.00
2020-10-24T15:00,14.7,3,98,0.00,23.3,0.00
2020-10-24T16:00,14.8,3,100,0.00,23.3,195.19
2020-10-24T17:00,15.2,3,99,0.00,25.0,0.00
2020-10-24T18:00,14.8,3,99,0.00,24.7,0.00
2020-10-24T19:00,14.7,3,98,0.00,26.9,0.00
2020-10-24T20:00,14.6,3,99,0.00,27.5,0.00
2020-10-24T21:00,14.7,3,95,0.00,27.9,0.00
2020-10-24T22:00,14.8,3,100,0.00,27.0,0.00
2020-10-24T23:00,14.9,3,96,0.00,26.8,0.00
2020-10-25T00:00,15.5,2,75,0.00,28.9,0.00
2020-10-25T01:00,15.4,3,98,0.00,27.9,0.00
2020-10-25T02:00,15.0,3,100,0.00,27.7,0.00
2020-10-25T03:00,15.3,3,99,0.00,28.3,0.00
2020-10-25T04:00,14.9,3,98,0.00,27.0,0.00
2020-10-25T05:00,14.6,3,100,0.00,26.2,0.00
2020-10-25T06:00,14.6,51,100,0.10,29.3,0.00
2020-10-25T07:00,14.0,51,100,0.40,27.6,0.00
2020-10-25T08:00,13.4,53,100,0.70,23.5,0.00
2020-10-25T09:00,12.9,53,99,0.80,22.2,0.00
2020-10-25T10:00,12.8,53,100,0.80,19.6,0.00
2020-10-25T11:00,12.8,55,100,1.10,18.8,0.00
2020-10-25T12:00,11.8,55,100,1.10,15.3,0.00
2020-10-25T13:00,13.1,3,100,0.00,18.9,811.51
2020-10-25T14:00,12.6,51,100,0.10,16.9,0.00
2020-10-25T15:00,12.0,51,100,0.40,19.7,0.00
2020-10-25T16:00,11.6,51,100,0.10,18.4,0.00
2020-10-25T17:00,11.1,3,100,0.00,15.6,0.00
2020-10-25T18:00,10.6,0,2,0.00,14.9,0.00
2020-10-25T19:00,9.6,2,52,0.00,11.4,0.00
2020-10-25T20:00,9.3,3,97,0.00,12.3,0.00
2020-10-25T21:00,9.4,3,99,0.00,13.7,0.00
2020-10-25T22:00,9.7,3,98,0.00,13.2,0.00
2020-10-25T23:00,9.6,3,95,0.00,12.5,0.00
2020-10-26T00:00,9.8,51,100,0.10,12.1,0.00
2020-10-26T01:00,9.6,3,100,0.00,10.9,0.00
2020-10-26T02:00,9.4,3,100,0.00,12.0,0.00
2020-10-26T03:00,9.4,3,100,0.00,13.4,0.00
2020-10-26T04:00,9.0,3,99,0.00,13.8,0.00
2020-10-26T05:00,9.0,3,100,0.00,14.4,0.00
2020-10-26T06:00,8.7,3,100,0.00,15.5,0.00
2020-10-26T07:00,8.8,3,100,0.00,16.8,0.00
2020-10-26T08:00,9.4,3,99,0.00,17.9,0.00
2020-10-26T09:00,10.0,51,17,0.10,21.1,3600.00
2020-10-26T10:00,10.6,51,25,0.20,22.8,3600.00
2020-10-26T11:00,11.5,51,57,0.10,25.0,3600.00
2020-10-26T12:00,11.9,3,95,0.00,23.2,3600.00
2020-10-26T13:00,11.8,3,90,0.00,18.5,0.00
2020-10-26T14:00,12.2,51,47,0.10,20.4,3600.00
2020-10-26T15:00,11.7,51,46,0.20,14.7,3600.00
2020-10-26T16:00,10.8,51,54,0.20,15.8,2807.06
2020-10-26T17:00,10.2,51,50,0.10,15.7,0.00
2020-10-26T18:00,10.1,1,32,0.00,17.6,0.00
2020-10-26T19:00,9.8,1,48,0.00,18.8,0.00
2020-10-26T20:00,9.7,2,57,0.00,19.5,0.00
2020-10-26T21:00,9.8,2,52,0.00,20.5,0.00
2020-10-26T22:00,9.6,3,95,0.00,20.0,0.00
2020-10-26T23:00,9.6,1,30,0.00,18.7,0.00
2020-10-27T00:00,9.0,1,39,0.00,17.2,0.00
2020-10-27T01:00,8.7,1,20,0.00,16.7,0.00
2020-10-27T02:00,8.2,0,10,0.00,15.7,0.00
2020-10-27T03:00,7.7,0,6,0.00,15.5,0.00
2020-10-27T04:00,7.5,0,6,0.00,16.0,0.00
2020-10-27T05:00,7.4,0,16,0.00,16.1,0.00
2020-10-27T06:00,7.5,2,77,0.00,17.6,0.00
2020-10-27T07:00,8.3,3,100,0.00,18.5,0.00
2020-10-27T08:00,9.4,3,84,0.00,17.3,0.00
2020-10-27T09:00,10.3,2,64,0.00,27.9,3600.00
2020-10-27T10:00,10.9,3,87,0.00,27.8,3600.00
2020-10-27T11:00,11.4,3,98,0.00,26.6,3555.62
2020-10-27T12:00,10.8,3,100,0.00,25.9,0.00
2020-10-27T13:00,11.8,3,100,0.00,29.5,62.11
2020-10-27T14:00,11.4,3,100,0.00,20.1,0.00
2020-10-27T15:00,11.3,3,99,0.00,22.5,0.00
2020-10-27T16:00,11.2,3,100,0.00,23.0,0.00
2020-10-27T17:00,11.3,3,100,0.00,23.9,0.00
2020-10-27T18:00,11.5,51,100,0.10,26.3,0.00
2020-10-27T19:00,11.8,51,100,0.10,27.5,0.00
2020-10-27T20:00,11.8,55,98,1.20,28.6,0.00
2020-10-27T21:00,11.2,53,100,0.90,27.8,0.00
2020-10-27T22:00,11.4,53,100,0.60,27.9,0.00
2020-10-27T23:00,11.8,51,100,0.10,24.4,0.00
2020-10-28T00:00,12.0,51,100,0.20,21.3,0.00
2020-10-28T01:00,11.5,1,21,0.00,17.4,0.00
2020-10-28T02:00,10.4,0,18,0.00,14.8,0.00
2020-10-28T03:00,9.7,2,50,0.00,12.9,0.00
2020-10-28T04:00,9.8,3,85,0.00,15.6,0.00
2020-10-28T05:00,10.0,53,90,0.80,18.4,0.00
2020-10-28T06:00,10.1,51,80,0.10,17.8,0.00
2020-10-28T07:00,9.9,3,99,0.00,18.1,0.00
2020-10-28T08:00,10.3,2,65,0.00,18.2,530.74
2020-10-28T09:00,11.3,1,24,0.00,22.0,3600.00
2020-10-28T10:00,12.1,1,25,0.00,23.0,3600.00
2020-10-28T11:00,13.0,1,36,0.00,25.0,3600.00
2020-10-28T12:00,13.1,2,78,0.00,23.7,3600.00
2020-10-28T13:00,12.6,51,39,0.20,24.0,3600.00
2020-10-28T14:00,12.9,51,99,0.10,23.7,3600.00
2020-10-28T15:00,12.0,51,98,0.30,22.8,0.00
2020-10-28T16:00,11.4,51,100,0.40,22.5,0.00
2020-10-28T17:00,10.7,53,100,0.70,23.5,0.00
2020-10-28T18:00,10.7,61,100,1.80,23.2,0.00
2020-10-28T19:00,10.6,61,100,2.30,20.2,0.00
2020-10-28T20:00,10.6,63,100,2.70,23.8,0.00
2020-10-28T21:00,10.3,55,100,1.10,24.4,0.00
2020-10-28T22:00,10.1,51,94,0.40,23.7,0.00
2020-10-28T23:00,10.2,51,72,0.30,24.8,0.00
2020-10-29T00:00,9.2,61,58,1.40,25.7,0.00
2020-10-29T01:00,9.0,51,25,0.10,20.6,0.00
2020-10-29T02:00,8.7,2,63,0.00,18.6,0.00
2020-10-29T03:00,8.9,1,39,0.00,19.8,0.00
2020-10-29T04:00,8.7,1,33,0.00,19.7,0.00
2020-10-29T05:00,8.4,1,35,0.00,17.4,0.00
2020-10-29T06:00,8.2,1,36,0.00,17.4,0.00
2020-10-29T07:00,8.3,1,34,0.00,17.2,0.00
2020-10-29T08:00,9.1,3,99,0.00,17.6,3482.78
2020-10-29T09:00,10.0,3,100,0.00,15.9,3600.00
2020-10-29T10:00,10.7,51,100,0.10,17.2,1377.77
2020-10-29T11:00,11.4,3,100,0.00,17.2,0.00
2020-10-29T12:00,11.8,3,100,0.00,21.9,0.00
2020-10-29T13:00,11.6,3,100,0.00,15.7,0.00
2020-10-29T14:00,11.2,51,100,0.30,14.8,0.00
2020-10-29T15:00,10.8,53,100,0.70,14.8,0.00
2020-10-29T16:00,10.6,53,100,0.90,17.6,0.00
2020-10-29T17:00,10.8,53,100,0.70,20.6,0.00
2020-10-29T18:00,10.9,55,100,1.20,20.6,0.00
2020-10-29T19:00,11.1,53,100,0.60,21.8,0.00
2020-10-29T20:00,11.7,51,100,0.30,21.9,0.00
2020-10-29T21:00,12.3,51,100,0.20,24.0,0.00
2020-10-29T22:00,12.6,51,100,0.10,24.1,0.00
2020-10-29T23:00,12.9,3,100,0.00,23.2,0.00
2020-10-30T00:00,13.1,3,100,0.00,22.6,0.00
2020-10-30T01:00,13.2,3,100,0.00,22.4,0.00
2020-10-30T02:00,13.3,3,100,0.00,22.2,0.00
2020-10-30T03:00,13.5,3,100,0.00,23.8,0.00
2020-10-30T04:00,13.6,3,100,0.00,24.6,0.00
2020-10-30T05:00,13.6,3,100,0.00,24.5,0.00
2020-10-30T06:00,13.6,3,100,0.00,24.1,0.00
2020-10-30T07:00,13.7,51,100,0.10,23.5,0.00
2020-10-30T08:00,14.1,3,100,0.00,23.9,0.00
2020-10-30T09:00,14.4,3,100,0.00,23.1,0.00
2020-10-30T10:00,14.4,51,100,0.20,22.3,0.00
2020-10-30T11:00,14.4,51,100,0.10,22.3,0.00
2020-10-30T12:00,14.5,3,100,0.00,21.1,0.00
2020-10-30T13:00,15.2,3,90,0.00,21.9,448.64
2020-10-30T14:00,15.3,3,100,0.00,18.8,0.00
2020-10-30T15:00,15.2,3,100,0.00,20.7,0.00
2020-10-30T16:00,14.8,3,100,0.00,20.8,0.00
2020-10-30T17:00,14.6,51,100,0.20,19.9,0.00
2020-10-30T18:00,14.3,51,100,0.20,19.3,0.00
2020-10-30T19:00,14.1,51,100,0.20,18.7,0.00
2020-10-30T20:00,14.1,2,69,0.00,18.2,0.00
2020-10-30T21:00,13.5,3,88,0.00,16.6,0.00
2020-10-30T22:00,13.8,3,100,0.00,15.9,0.00
2020-10-30T23:00,13.8,3,100,0.00,15.3,0.00
2020-10-31T00:00,13.6,3,100,0.00,14.8,0.00
2020-10-31T01:00,13.4,3,97,0.00,14.0,0.00
2020-10-31T02:00,13.1,2,57,0.00,13.1,0.00
2020-10-31T03:00,12.2,1,21,0.00,10.3,0.00
2020-10-31T04:00,11.3,0,16,0.00,8.7,0.00
2020-10-31T05:00,10.8,0,8,0.00,8.2,0.00
2020-10-31T06:00,10.5,0,6,0.00,8.4,0.00
2020-10-31T07:00,10.4,0,3,0.00,9.7,0.00
2020-10-31T08:00,11.9,0,4,0.00,12.1,3250.75
2020-10-31T09:00,13.4,0,3,0.00,13.0,3600.00
2020-10-31T10:00,14.7,0,5,0.00,14.8,3600.00
2020-10-31T11:00,15.8,2,52,0.00,22.2,3600.00
2020-10-31T12:00,16.3,1,32,0.00,16.6,3600.00
2020-10-31T13:00,16.5,1,39,0.00,17.1,3600.00
2020-10-31T14:00,16.5,3,80,0.00,18.1,3600.00
2020-10-31T15:00,15.9,1,35,0.00,18.0,3600.00
2020-10-31T16:00,14.9,3,82,0.00,18.6,2189.12
2020-10-31T17:00,14.8,51,98,0.10,21.4,0.00
2020-10-31T18:00,13.8,61,100,1.40,22.0,0.00
2020-10-31T19:00,14.2,51,99,0.20,22.7,0.00
2020-10-31T20:00,14.6,51,100,0.30,22.5,0.00
2020-10-31T21:00,14.5,51,100,0.40,19.5,0.00
2020-10-31T22:00,14.2,3,100,0.00,16.9,0.00
2020-10-31T23:00,13.1,3,91,0.00,15.5,0.00
2020-11-01T00:00,11.4,3,100,0.00,12.0,0.00
2020-11-01T01:00,11.2,3,100,0.00,11.2,0.00
2020-11-01T02:00,11.4,3,100,0.00,12.8,0.00
2020-11-01T03:00,11.0,3,100,0.00,11.3,0.00
2020-11-01T04:00,11.2,3,100,0.00,13.6,0.00
2020-11-01T05:00,11.3,3,92,0.00,14.1,0.00
2020-11-01T06:00,11.1,3,100,0.00,13.8,0.00
2020-11-01T07:00,11.3,3,93,0.00,14.4,0.00
2020-11-01T08:00,12.4,3,92,0.00,16.5,0.00
2020-11-01T09:00,13.2,3,96,0.00,17.7,0.00
2020-11-01T10:00,14.4,3,100,0.00,15.2,174.86
2020-11-01T11:00,15.9,51,100,0.10,21.8,0.00
2020-11-01T12:00,15.7,51,100,0.40,20.3,0.00
2020-11-01T13:00,16.3,51,100,0.20,26.3,0.00
2020-11-01T14:00,17.0,3,100,0.00,25.9,0.00
2020-11-01T15:00,17.5,3,99,0.00,26.5,0.00
2020-11-01T16:00,17.6,3,100,0.00,26.6,0.00
2020-11-01T17:00,17.3,51,100,0.40,24.6,0.00
2020-11-01T18:00,17.4,51,100,0.10,25.0,0.00
2020-11-01T19:00,17.5,3,100,0.00,24.0,0.00
2020-11-01T20:00,17.6,3,100,0.00,25.7,0.00
2020-11-01T21:00,17.4,53,100,0.50,25.7,0.00
2020-11-01T22:00,17.3,51,100,0.10,26.2,0.00
2020-11-01T23:00,17.4,53,100,0.50,26.7,0.00
2020-11-02T00:00,17.2,51,100,0.20,26.4,0.00
2020-11-02T01:00,17.4,51,100,0.30,27.9,0.00
2020-11-02T02:00,17.5,3,100,0.00,27.9,0.00
2020-11-02T03:00,17.6,3,100,0.00,28.0,0.00
2020-11-02T04:00,18.0,3,100,0.00,28.5,0.00
2020-11-02T05:00,17.9,51,99,0.30,32.0,0.00
2020-11-02T06:00,17.6,3,100,0.00,28.6,0.00
2020-11-02T07:00,17.6,51,77,0.10,29.1,0.00
2020-11-02T08:00,17.7,2,73,0.00,30.4,2192.36
2020-11-02T09:00,17.9,3,100,0.00,30.8,3600.00
2020-11-02T10:00,18.4,3,100,0.00,30.0,0.00
2020-11-02T11:00,18.9,3,86,0.00,26.9,0.00
2020-11-02T12:00,19.5,3,100,0.00,25.0,3600.00
2020-11-02T13:00,19.4,3,100,0.00,25.4,0.00
2020-11-02T14:00,18.4,53,100,0.80,24.3,0.00
2020-11-02T15:00,16.8,61,100,1.30,24.1,0.00
2020-11-02T16:00,14.7,53,100,0.80,25.8,0.00
2020-11-02T17:00,13.4,51,100,0.10,22.2,0.00
2020-11-02T18:00,13.1,3,100,0.00,20.1,0.00
2020-11-02T19:00,13.0,0,4,0.00,19.8,0.00
2020-11-02T20:00,11.9,0,8,0.00,20.4,0.00
2020-11-02T21:00,11.4,0,7,0.00,20.8,0.00
2020-11-02T22:00,10.9,0,5,0.00,20.3,0.00
2020-11-02T23:00,10.5,0,6,0.00,20.2,0.00
2020-11-03T00:00,10.6,0,2,0.00,21.5,0.00
2020-11-03T01:00,10.3,0,0,0.00,20.0,0.00
2020-11-03T02:00,9.6,0,1,0.00,17.2,0.00
2020-11-03T03:00,9.0,0,0,0.00,16.4,0.00
2020-11-03T04:00,8.3,0,1,0.00,14.9,0.00
2020-11-03T05:00,7.6,1,23,0.00,13.5,0.00
2020-11-03T06:00,6.9,2,77,0.00,11.6,0.00
2020-11-03T07:00,6.6,1,20,0.00,11.4,0.00
2020-11-03T08:00,8.0,0,8,0.00,13.5,2901.71
2020-11-03T09:00,9.8,0,1,0.00,14.5,3600.00
2020-11-03T10:00,11.2,1,20,0.00,16.9,3600.00
2020-11-03T11:00,12.2,2,54,0.00,18.5,3600.00
2020-11-03T12:00,12.4,1,47,0.00,23.2,3600.00
2020-11-03T13:00,12.7,2,56,0.00,25.9,3600.00
2020-11-03T14:00,11.9,1,42,0.00,28.8,3600.00
2020-11-03T15:00,11.2,0,11,0.00,26.8,3600.00
2020-11-03T16:00,10.4,0,18,0.00,21.0,1834.13
2020-11-03T17:00,9.8,1,29,0.00,20.8,0.00
2020-11-03T18:00,9.1,0,18,0.00,20.0,0.00
2020-11-03T19:00,8.6,1,31,0.00,19.7,0.00
2020-11-03T20:00,8.3,0,11,0.00,18.9,0.00
2020-11-03T21:00,7.7,0,6,0.00,18.2,0.00
2020-11-03T22:00,7.2,0,1,0.00,16.9,0.00
2020-11-03T23:00,6.7,0,1,0.00,15.3,0.00
2020-11-04T00:00,6.1,0,0,0.00,14.8,0.00
2020-11-04T01:00,5.5,0,0,0.00,13.0,0.00
2020-11-04T02:00,5.1,0,0,0.00,12.8,0.00
2020-11-04T03:00,4.9,0,0,0.00,12.0,0.00
2020-11-04T04:00,4.6,0,0,0.00,11.0,0.00
2020-11-04T05:00,4.3,0,3,0.00,10.7,0.00
2020-11-04T06:00,4.2,0,6,0.00,10.0,0.00
2020-11-04T07:00,4.2,0,1,0.00,10.4,0.00
2020-11-04T08:00,5.5,0,0,0.00,10.7,2785.51
2020-11-04T09:00,7.2,0,1,0.00,8.9,3600.00
2020-11-04T10:00,8.9,0,7,0.00,7.7,3600.00
2020-11-04T11:00,10.1,0,10,0.00,7.3,3600.00
2020-11-04T12:00,10.7,1,25,0.00,7.8,3600.00
2020-11-04T13:00,11.1,1,23,0.00,6.1,3600.00
2020-11-04T14:00,11.1,0,13,0.00,6.1,3600.00
2020-11-04T15:00,10.4,0,7,0.00,4.7,3600.00
2020-11-04T16:00,7.3,0,6,0.00,7.8,1719.37
2020-11-04T17:00,6.3,0,4,0.00,7.6,0.00
2020-11-04T18:00,6.2,0,5,0.00,7.1,0.00
2020-11-04T19:00,4.9,0,3,0.00,7.6,0.00
2020-11-04T20:00,3.8,0,2,0.00,8.4,0.00
2020-11-04T21:00,3.1,0,0,0.00,8.4,0.00
2020-11-04T22:00,2.6,0,0,0.00,9.2,0.00
2020-11-04T23:00,2.0,0,0,0.00,9.0,0.00
2020-11-05T00:00,2.4,0,1,0.00,8.8,0.00
2020-11-05T01:00,1.3,0,0,0.00,8.7,0.00
2020-11-05T02:00,0.8,0,0,0.00,10.5,0.00
2020-11-05T03:00,0.8,0,0,0.00,10.7,0.00
2020-11-05T04:00,0.6,2,74,0.00,9.8,0.00
2020-11-05T05:00,0.3,3,100,0.00,8.2,0.00
2020-11-05T06:00,1.0,3,100,0.00,5.5,0.00
2020-11-05T07:00,1.4,3,100,0.00,6.5,0.00
2020-11-05T08:00,2.4,3,100,0.00,4.2,308.18
2020-11-05T09:00,3.8,3,100,0.00,4.8,204.18
2020-11-05T10:00,5.5,3,100,0.00,5.2,2966.55
2020-11-05T11:00,7.2,2,74,0.00,5.4,3600.00
2020-11-05T12:00,8.6,0,4,0.00,4.0,3600.00
2020-11-05T13:00,9.9,0,2,0.00,3.3,3600.00
2020-11-05T14:00,10.2,0,13,0.00,2.6,3600.00
2020-11-05T15:00,9.9,0,1,0.00,1.4,3600.00
2020-11-05T16:00,9.1,0,12,0.00,2.2,1606.68
2020-11-05T17:00,8.1,0,3,0.00,2.6,0.00
